 &plot nbnd=  20, nks=    91 /
    4.870    5.257    5.426    6.572    6.593    7.737    7.865    8.318   10.802   11.257
            0.400000  0.000000  0.000000
  -21.639  -16.927   -9.501   -7.452   -6.862   -5.758   -5.043   -4.735    3.242    3.540
    4.609    5.317    5.568    6.489    6.544    7.732    7.847    8.065   10.938   11.305
            0.433333  0.000000  0.000000
  -21.631  -16.968   -9.303   -7.409   -6.844   -5.979   -5.127   -4.766    3.430    3.715
    4.354    5.315    5.724    6.435    6.494    7.699    7.837    7.894   11.064   11.356
            0.466667  0.000000  0.000000
  -21.626  -16.993   -9.168   -7.381   -6.832   -6.129   -5.179   -4.785    3.628    3.837
    4.114    5.280    5.879    6.299    6.549    7.666    7.682    7.933   11.159   11.399
            0.500000  0.000000  0.000000
  -21.624  -17.001   -9.120   -7.372   -6.828   -6.182   -5.197   -4.792    3.779    3.882
    3.950    5.261    5.971    6.211    6.581    7.598    7.677    7.947   11.197   11.415
            0.500000  0.045700  0.000000
  -21.617  -16.994   -9.120   -7.362   -6.870   -6.173   -5.185   -4.825    3.797    3.883
    3.966    5.270    6.000    6.229    6.588    7.588    7.716    7.936   11.211   11.378
            0.500000  0.091400  0.000000
  -21.593  -16.974   -9.121   -7.332   -6.992   -6.149   -5.147   -4.924    3.851    3.886
    4.016    5.296    6.085    6.282    6.607    7.556    7.834    7.900   11.253   11.299
            0.500000  0.137100  0.000000
  -21.554  -16.940   -9.123   -7.282   -7.189   -6.110   -5.083   -5.080    3.889    3.938
    4.099    5.336    6.217    6.363    6.639    7.506    7.825    8.032   11.239   11.322
            0.500000  0.182800  0.000000
  -21.500  -16.892   -9.126   -7.447   -7.212   -6.063   -5.281   -4.994    3.887    4.056
    4.212    5.386    6.383    6.461    6.685    7.440    7.703    8.311   11.243   11.420
            0.500000  0.228500  0.000000
  -21.432  -16.832   -9.134   -7.753   -7.125   -6.030   -5.494   -4.880    3.875    4.204
    4.355    5.435    6.545    6.576    6.746    7.365    7.550    8.667   11.331   11.545
            0.500000  0.274200  0.000000
  -21.350  -16.760   -9.150   -8.089   -7.019   -6.095   -5.627   -4.742    3.846    4.378
    4.526    5.469    6.549    6.787    6.826    7.296    7.435    9.085   11.502   11.525
            0.500000  0.319900  0.000000
  -21.255  -16.676   -9.189   -8.431   -6.896   -6.325   -5.604   -4.579    3.793    4.580
    4.726    5.466    6.385    6.927    7.015    7.255    7.456    9.538   11.365   11.736
            0.500000  0.365600  0.000000
  -21.148  -16.582   -9.294   -8.723   -6.759   -6.635   -5.502   -4.392    3.706    4.808
    4.952    5.402    6.077    7.051    7.260    7.268    7.607    9.965   11.281   12.004
            0.500000  0.411300  0.000000
  -21.031  -16.479   -9.533   -8.889   -6.972   -6.607   -5.367   -4.181    3.579    5.063
    5.197    5.264    5.704    7.203    7.351    7.522    7.831   10.243   11.386   12.270
            0.500000  0.457000  0.000000
  -20.906  -16.367   -9.873   -8.952   -7.317   -6.445   -5.214   -3.948    3.407    5.058
    5.232    5.343    5.537    7.385    7.508    7.800    8.097   10.294   11.740   12.371
            0.500000  0.502700  0.000000
  -20.775  -16.250  -10.244   -8.976   -7.659   -6.274   -5.047   -3.694    3.189    4.800
    4.831    5.650    5.823    7.598    7.727    8.092    8.397   10.232   12.208   12.365
            0.500000  0.548400  0.000000
  -20.641  -16.130  -10.614   -8.986   -7.991   -6.097   -4.872   -3.419    2.926    4.412
    4.511    5.982    6.158    7.843    8.000    8.392    8.725   10.152   12.365   12.662
            0.500000  0.594100  0.000000
  -20.507  -16.008  -10.967   -8.990   -8.306   -5.920   -4.693   -3.125    2.623    4.006
    4.208    6.339    6.523    8.117    8.317    8.685    9.079   10.101   12.373   12.702
            0.500000  0.639800  0.000000
  -20.376  -15.889  -11.294   -8.991   -8.598   -5.747   -4.514   -2.814    2.288    3.623
    3.907    6.719    6.915    8.420    8.673    8.943    9.456   10.122   12.378   12.573
            0.500000  0.685500  0.000000
  -20.253  -15.777  -11.588   -8.991   -8.859   -5.583   -4.343   -2.491    1.931    3.273
    3.623    7.117    7.335    8.745    9.063    9.125    9.855   10.264   12.316   12.366
            0.500000  0.731200  0.000000
  -20.144  -15.675  -11.840   -9.085   -8.990   -5.435   -4.185   -2.160    1.563    2.967
    3.370    7.527    7.780    9.086    9.224    9.485   10.271   10.541   11.930   12.242
            0.500000  0.776900  0.000000
  -20.051  -15.590  -12.045   -9.269   -8.989   -5.310   -4.049   -1.833    1.200    2.714
    3.157    7.932    8.251    9.291    9.431    9.934   10.694   10.917   11.459   11.684
            0.500000  0.822600  0.000000
  -19.981  -15.524  -12.196   -9.405   -8.988   -5.214   -3.944   -1.528    0.868    2.524
    2.997    8.290    8.745    9.395    9.756   10.407   10.844   11.104   11.222   11.376
            0.500000  0.868300  0.000000
  -19.937  -15.483  -12.289   -9.489   -8.987   -5.154   -3.877   -1.290    0.611    2.406
    2.898    8.529    9.259    9.607   10.013   10.339   10.591   10.887   11.618   11.837
            0.500000  0.914000  0.000000
  -19.923  -15.469  -12.320   -9.517   -8.987   -5.134   -3.854   -1.194    0.508    2.366
    2.864    8.607    9.737    9.826    9.852   10.118   10.270   11.216   11.741   11.756
            0.466667  0.914000  0.000000
  -19.924  -15.461  -12.323   -9.509   -9.001   -5.136   -3.865   -1.189    0.499    2.393
    2.882    8.616    9.567    9.779   10.004   10.082   10.368   11.256   11.542   11.846
            0.433333  0.914000  0.000000
  -19.930  -15.439  -12.332   -9.484   -9.043   -5.141   -3.897   -1.176    0.470    2.472
    2.935    8.639    9.368    9.653    9.989   10.221   10.573   11.344   11.363   11.718
            0.400000  0.914000  0.000000
  -19.938  -15.403  -12.346   -9.443   -9.111   -5.149   -3.950   -1.156    0.427    2.603
    3.020    8.664    9.180    9.552    9.862   10.433   10.816   11.156   11.507   11.574
            0.366667  0.914000  0.000000
  -19.949  -15.354  -12.365   -9.388   -9.201   -5.160   -4.021   -1.128    0.372    2.782
    3.130    8.669    9.004    9.508    9.722   10.612   10.979   11.081   11.443   11.572
            0.333333  0.914000  0.000000
  -19.962  -15.294  -12.387   -9.322   -9.309   -5.173   -4.107   -1.095    0.311    3.005
    3.261    8.638    8.840    9.541    9.579   10.707   10.813   11.311   11.364   11.479
            0.300000  0.914000  0.000000
  -19.977  -15.224  -12.412   -9.433   -9.245   -5.187   -4.206   -1.057    0.246    3.269
    3.407    8.574    8.689    9.440    9.643   10.659   10.663   11.249   11.360   11.710
            0.266667  0.914000  0.000000
  -19.993  -15.148  -12.437   -9.566   -9.162   -5.202   -4.313   -1.016    0.182    3.562
    3.568    8.494    8.550    9.309    9.793   10.503   10.517   11.135   11.362   12.026
            0.233333  0.914000  0.000000
  -20.008  -15.067  -12.462   -9.702   -9.075   -5.218   -4.424   -0.974    0.121    3.720
    3.898    8.409    8.421    9.188    9.970   10.272   10.387   11.035   11.312   12.127
            0.200000  0.914000  0.000000
  -20.024  -14.986  -12.485   -9.836   -8.988   -5.233   -4.534   -0.934    0.064    3.876
    4.253    8.300    8.330    9.080    9.993   10.157   10.269   10.955   11.223   12.156
            0.166667  0.914000  0.000000
  -20.037  -14.907  -12.507   -9.963   -8.904   -5.246   -4.640   -0.896    0.015    4.023
    4.626    8.182    8.259    8.985    9.683   10.165   10.329   10.906   11.127   12.159
            0.133333  0.914000  0.000000
  -20.050  -14.835  -12.525  -10.076   -8.828   -5.258   -4.735   -0.862   -0.028    4.156
    5.010    8.060    8.199    8.906    9.366   10.075   10.458   10.905   11.041   12.144
            0.100000  0.914000  0.000000
  -20.060  -14.774  -12.541  -10.171   -8.763   -5.268   -4.816   -0.834   -0.061    4.267
    5.392    7.918    8.151    8.843    9.074   10.002   10.520   10.962   10.973   12.123
            0.066667  0.914000  0.000000
  -20.067  -14.727  -12.552  -10.243   -8.714   -5.275   -4.878   -0.813   -0.086    4.352
    5.750    7.747    8.116    8.798    8.846    9.947   10.535   10.924   11.045   12.091
            0.033333  0.914000  0.000000
  -20.072  -14.697  -12.558  -10.288   -8.683   -5.280   -4.916   -0.800   -0.100    4.405
    6.039    7.571    8.095    8.707    8.770    9.912   10.534   10.894   11.111   12.027
            0.000000  0.914000  0.000000
  -20.073  -14.687  -12.561  -10.304   -8.672   -5.281   -4.929   -0.795   -0.105    4.423
    6.160    7.485    8.089    8.662    8.761    9.901   10.532   10.885   11.135   12.004
            0.000000  0.868300  0.000000
  -20.088  -14.699  -12.530  -10.315   -8.646   -5.310   -4.913   -0.827   -0.075    4.469
    6.156    7.302    8.017    8.636    8.936    9.938   10.149   11.124   11.292   11.918
            0.000000  0.822600  0.000000
  -20.132  -14.735  -12.440  -10.349   -8.568   -5.393   -4.864   -0.920    0.013    4.601
    6.141    6.897    7.973    8.342    9.374    9.731    9.965   11.088   11.847   11.962
            0.000000  0.776900  0.000000
  -20.202  -14.793  -12.293  -10.403   -8.442   -5.523   -4.786   -1.063    0.147    4.809
    6.117    6.439    7.959    7.982    9.111    9.914   10.100   11.027   12.132   12.407
            0.000000  0.731200  0.000000
  -20.294  -14.870  -12.095  -10.471   -8.271   -5.689   -4.682   -1.243    0.315    5.079
    5.982    6.083    7.603    7.945    8.680    9.814   10.697   10.937   12.279   12.923
            0.000000  0.685500  0.000000
  -20.403  -14.960  -11.856  -10.549   -8.060   -5.880   -4.558   -1.449    0.501    5.396
    5.542    6.040    7.226    7.878    8.329    9.712   10.817   11.294   12.273   12.704
            0.000000  0.639800  0.000000
  -20.526  -15.061  -11.589  -10.623   -7.815   -6.087   -4.417   -1.668    0.689    5.124
    5.746    5.988    6.862    7.635    8.189    9.639   10.667   11.806   12.133   12.293
            0.000000  0.594100  0.000000
  -20.656  -15.168  -11.328  -10.663   -7.541   -6.301   -4.266   -1.894    0.867    4.732
    5.927    6.116    6.516    7.287    8.194    9.610   10.491   11.899   11.928   12.054
            0.000000  0.548400  0.000000
  -20.790  -15.277  -11.167  -10.578   -7.243   -6.514   -4.110   -2.117    1.025    4.365
    5.858    6.192    6.495    6.933    8.247    9.629   10.294   11.529   11.702   11.915
            0.000000  0.502700  0.000000
  -20.924  -15.387  -11.165  -10.312   -6.928   -6.723   -3.953   -2.334    1.157    4.026
    5.782    5.890    6.595    6.873    8.326    9.691   10.082   11.174   11.482   11.560
            0.000000  0.457000  0.000000
  -21.054  -15.493  -11.233   -9.958   -6.923   -6.600   -3.798   -2.541    1.259    3.714
    5.613    5.698    6.279    7.239    8.426    9.780    9.864   10.816   11.143   11.289
            0.000000  0.411300  0.000000
  -21.179  -15.595  -11.320   -9.572   -7.110   -6.266   -3.651   -2.733    1.332    3.429
    5.361    5.608    5.986    7.586    8.543    9.644    9.867   10.406   10.765   11.140
            0.000000  0.365600  0.000000
  -21.295  -15.689  -11.409   -9.177   -7.283   -5.933   -3.514   -2.910    1.380    3.172
    5.134    5.513    5.717    7.904    8.676    9.428    9.920    9.931   10.470   11.049
            0.000000  0.319900  0.000000
  -21.402  -15.776  -11.493   -8.786   -7.439   -5.607   -3.389   -3.070    1.405    2.942
    4.933    5.414    5.471    8.185    8.817    9.220    9.441    9.919   10.230   11.017
            0.000000  0.274200  0.000000
  -21.496  -15.853  -11.570   -8.410   -7.577   -5.296   -3.279   -3.210    1.415    2.741
    4.759    5.250    5.313    8.425    8.899    9.025    9.033    9.872   10.030   11.019
            0.000000  0.228500  0.000000
  -21.578  -15.919  -11.638   -8.060   -7.695   -5.010   -3.330   -3.184    1.413    2.568
    4.611    5.054    5.213    8.516    8.621    8.847    9.130    9.801    9.864   11.028
            0.000000  0.182800  0.000000
  -21.646  -15.974  -11.695   -7.793   -7.749   -4.756   -3.430   -3.106    1.406    2.423
    4.490    4.886    5.119    8.143    8.692    8.771    9.265    9.727    9.732   10.990
            0.000000  0.137100  0.000000
  -21.700  -16.018  -11.740   -7.869   -7.490   -4.546   -3.508   -3.045    1.396    2.308
    4.395    4.747    5.037    7.839    8.564    8.880    9.378    9.636    9.662   10.849
            0.000000  0.091400  0.000000
  -21.739  -16.049  -11.772   -7.925   -7.293   -4.387   -3.564   -3.001    1.386    2.225
    4.328    4.643    4.972    7.615    8.469    8.953    9.447    9.589    9.612   10.744
            0.000000  0.045700  0.000000
  -21.762  -16.068  -11.792   -7.958   -7.171   -4.289   -3.597   -2.975    1.380    2.174
    4.287    4.578    4.930    7.479    8.410    8.994    9.453    9.581    9.599   10.681
            0.000000  0.000000  0.000000
  -21.770  -16.074  -11.799   -7.969   -7.129   -4.255   -3.608   -2.966    1.377    2.157
    4.274    4.556    4.915    7.433    8.390    9.007    9.448    9.570    9.611   10.659
            0.025000  0.045700  0.000000
  -21.761  -16.075  -11.778   -7.955   -7.169   -4.292   -3.608   -2.993    1.394    2.178
    4.293    4.581    4.946    7.479    8.341    8.958    9.495    9.597    9.609   10.680
            0.050000  0.091400  0.000000
  -21.736  -16.078  -11.718   -7.914   -7.287   -4.400   -3.607   -3.069    1.443    2.241
    4.349    4.655    5.035    7.615    8.224    8.830    9.553    9.654    9.659   10.748
            0.075000  0.137100  0.000000
  -21.693  -16.081  -11.620   -7.846   -7.476   -4.574   -3.603   -3.190    1.521    2.345
    4.443    4.774    5.168    7.821    8.100    8.649    9.534    9.728    9.777   10.684
            0.100000  0.182800  0.000000
  -21.633  -16.083  -11.487   -7.751   -7.725   -4.808   -3.595   -3.345    1.623    2.488
    4.572    4.932    5.324    7.875    8.210    8.429    9.509    9.773    9.878   10.590
            0.125000  0.228500  0.000000
  -21.558  -16.081  -11.323   -8.023   -7.631   -5.092   -3.579   -3.523    1.742    2.670
    4.737    5.120    5.480    7.764    8.174    8.574    9.507    9.752    9.940   10.583
            0.150000  0.274200  0.000000
  -21.468  -16.075  -11.135   -8.357   -7.487   -5.418   -3.711   -3.553    1.868    2.889
    4.934    5.322    5.618    7.662    7.885    9.012    9.549    9.658    9.985   10.683
            0.175000  0.319900  0.000000
  -21.364  -16.062  -10.930   -8.714   -7.321   -5.775   -3.898   -3.513    1.991    3.146
    5.162    5.468    5.775    7.559    7.586    9.466    9.529    9.667   10.049   10.867
            0.200000  0.365600  0.000000
  -21.247  -16.041  -10.716   -9.081   -7.135   -6.156   -4.074   -3.457    2.100    3.439
    5.416    5.472    6.024    7.197    7.542    9.404    9.675   10.071   10.187   11.107
            0.225000  0.411300  0.000000
  -21.119  -16.012  -10.512   -9.438   -6.932   -6.550   -4.227   -3.381    2.181    3.768
    5.356    5.683    6.339    6.812    7.532    9.306    9.757   10.402   10.613   11.386
            0.250000  0.457000  0.000000
  -20.983  -15.973  -10.374   -9.728   -6.949   -6.716   -4.350   -3.281    2.224    4.133
    5.155    5.894    6.480    6.695    7.557    9.249    9.816   10.701   11.104   11.661
            0.275000  0.502700  0.000000
  -20.841  -15.924  -10.461   -9.792   -7.345   -6.492   -4.434   -3.157    2.218    4.529
    4.894    5.719    6.539    7.081    7.621    9.240    9.868   10.999   11.310   11.769
            0.300000  0.548400  0.000000
  -20.695  -15.868  -10.741   -9.665   -7.731   -6.265   -4.474   -3.003    2.159    4.560
    4.986    5.290    6.871    7.470    7.748    9.284    9.911   11.022   11.458   11.825
            0.325000  0.594100  0.000000
  -20.550  -15.806  -11.055   -9.505   -8.097   -6.041   -4.467   -2.820    2.045    4.216
    4.824    5.454    7.273    7.742    8.054    9.378    9.924   10.889   11.730   11.909
            0.350000  0.639800  0.000000
  -20.409  -15.739  -11.357   -9.358   -8.437   -5.828   -4.415   -2.604    1.879    3.849
    4.366    5.961    7.715    7.922    8.506    9.519    9.888   10.847   11.908   12.006
            0.375000  0.685500  0.000000
  -20.277  -15.672  -11.631   -9.236   -8.742   -5.633   -4.323   -2.358    1.665    3.481
    3.939    6.501    8.110    8.189    8.975    9.704    9.842   10.920   11.845   12.086
            0.400000  0.731200  0.000000
  -20.159  -15.608  -11.868   -9.145   -9.002   -5.462   -4.205   -2.086    1.410    3.132
    3.565    7.069    8.318    8.685    9.325    9.929    9.948   11.073   11.539   12.109
            0.425000  0.776900  0.000000
  -20.060  -15.552  -12.060   -9.230   -9.063   -5.323   -4.077   -1.797    1.126    2.824
    3.262    7.652    8.542    9.184    9.430   10.196   10.369   11.098   11.323   12.010
            0.450000  0.822600  0.000000
  -19.985  -15.507  -12.203   -9.387   -9.021   -5.219   -3.963   -1.515    0.840    2.579
    3.041    8.197    8.799    9.503    9.647   10.516   10.650   10.981   11.304   11.642
            0.475000  0.868300  0.000000
  -19.938  -15.479  -12.290   -9.484   -8.995   -5.156   -3.883   -1.287    0.605    2.421
    2.908    8.527    9.219    9.663    9.990   10.268   10.670   10.908   11.548   11.777
            0.500000  0.914000  0.000000
  -19.923  -15.469  -12.320   -9.517   -8.987   -5.134   -3.854   -1.194    0.508    2.366
    2.864    8.607    9.737    9.826    9.852   10.118   10.270   11.216   11.741   11.756
