 7.22259   -4.186012 
 7.26533   -4.187129 
 7.30807   -4.188020 
 7.35081   -4.188682 
 7.39354   -4.189139 
 7.43628   -4.189402 
 7.47902   -4.189479 
 7.52176   -4.189378 
 7.56449   -4.189115 
 7.60723   -4.188692 
 7.64997   -4.188125 
 7.69270   -4.187427 
 7.73544   -4.186600 
