 &plot nbnd=  20, nks=    31 /
    3.077    3.077    3.077    3.077    3.190    3.190    4.150    4.150    4.629    4.629
            0.000000  0.000000  1.297320
  -19.293  -19.293   -7.355   -7.355   -7.350   -7.350    1.945    1.945    3.509    3.509
    3.556    3.556    3.556    3.556    3.642    3.642    4.631    4.631    5.108    5.108
            0.000000  0.000000  1.427052
  -19.015  -19.015   -6.860   -6.860   -6.855   -6.855    2.453    2.453    4.040    4.040
    4.085    4.085    4.085    4.085    4.137    4.137    5.162    5.162    5.637    5.637
            0.000000  0.000000  1.556784
  -18.717  -18.717   -6.320   -6.320   -6.314   -6.314    3.005    3.005    4.623    4.623
    4.664    4.664    4.664    4.664    4.674    4.674    5.745    5.745    6.216    6.216
            0.000000  0.000000  1.686516
  -18.400  -18.400   -5.735   -5.735   -5.730   -5.730    3.598    3.598    5.248    5.248
    5.255    5.255    5.293    5.293    5.293    5.293    6.378    6.378    6.845    6.845
            0.000000  0.000000  1.816248
  -18.065  -18.065   -5.107   -5.107   -5.101   -5.101    4.225    4.225    5.854    5.854
    5.939    5.939    5.972    5.972    5.973    5.973    7.061    7.061    7.525    7.525
            0.000000  0.000000  1.945980
  -17.716  -17.716   -4.436   -4.436   -4.430   -4.430    4.876    4.876    6.484    6.484
    6.673    6.673    6.702    6.702    6.702    6.702    7.795    7.795    8.254    8.254
            0.000000  0.000000  2.075712
  -17.355  -17.355   -3.724   -3.724   -3.717   -3.717    5.528    5.528    7.127    7.127
    7.458    7.458    7.481    7.481    7.481    7.481    8.580    8.580    8.960    8.960
            0.000000  0.000000  2.205444
  -16.984  -16.984   -2.972   -2.972   -2.966   -2.966    6.132    6.132    7.773    7.773
    8.293    8.293    8.309    8.309    8.310    8.310    9.415    9.415    9.639    9.639
            0.000000  0.000000  2.335176
  -16.607  -16.607   -2.183   -2.183   -2.176   -2.176    6.598    6.598    8.440    8.440
    9.179    9.179    9.187    9.187    9.187    9.187   10.301   10.301   10.339   10.339
            0.000000  0.000000  2.464908
  -16.229  -16.229   -1.359   -1.359   -1.352   -1.352    6.825    6.825    9.175    9.175
   10.114   10.114   10.114   10.114   10.116   10.116   11.086   11.086   11.238   11.238
            0.000000  0.000000  2.594639
  -15.852  -15.852   -0.504   -0.504   -0.498   -0.498    6.790    6.790   10.012   10.012
   11.088   11.088   11.088   11.088   11.103   11.103   11.906   11.906   12.225   12.225
            0.000000  0.000000  2.724371
  -15.482  -15.482    0.376    0.376    0.383    0.383    6.560    6.560   10.945   10.945
   12.109   12.109   12.110   12.110   12.141   12.141   12.809   12.809   13.263   13.263
            0.000000  0.000000  2.854103
  -15.124  -15.124    1.275    1.275    1.282    1.282    6.220    6.220   11.957   11.957
   13.175   13.175   13.176   13.176   13.230   13.230   13.789   13.789   14.351   14.351
            0.000000  0.000000  2.983835
  -14.785  -14.785    2.184    2.184    2.191    2.191    5.832    5.832   13.036   13.036
   14.282   14.282   14.283   14.283   14.369   14.369   14.838   14.838   15.491   15.491
            0.000000  0.000000  3.113567
  -14.471  -14.471    3.088    3.088    3.097    3.097    5.438    5.438   14.175   14.175
   15.421   15.421   15.422   15.422   15.558   15.558   15.948   15.948   16.680   16.680
            0.000000  0.000000  3.243299
  -14.188  -14.188    3.970    3.970    3.978    3.978    5.066    5.066   15.369   15.369
   16.571   16.571   16.572   16.572   16.799   16.799   17.115   17.115   17.921   17.921
            0.000000  0.000000  3.373031
  -13.944  -13.944    4.737    4.737    4.800    4.800    4.810    4.810   16.613   16.613
   17.661   17.661   17.662   17.662   18.090   18.090   18.331   18.331   19.212   19.212
            0.000000  0.000000  3.502763
  -13.745  -13.745    4.467    4.467    5.541    5.541    5.551    5.551   17.903   17.903
   18.447   18.447   18.449   18.449   19.432   19.432   19.592   19.592   20.201   20.202
            0.000000  0.000000  3.632495
  -13.599  -13.599    4.266    4.266    6.140    6.140    6.151    6.151   18.614   18.614
   18.615   18.615   19.233   19.233   20.824   20.824   20.883   20.883   21.237   21.237
            0.000000  0.000000  3.762227
  -13.508  -13.508    4.142    4.142    6.536    6.536    6.547    6.547   18.471   18.471
   18.472   18.472   20.574   20.574   22.131   22.131   22.267   22.267   22.485   22.485
            0.000000  0.000000  3.891959
  -13.478  -13.478    4.100    4.100    6.676    6.676    6.687    6.687   18.390   18.390
   18.390   18.390   21.577   21.577   22.387   22.387   23.347   23.347   23.586   23.586
